Request id,Pickup point,Driver id,Status,Request timestamp,Drop timestamp
3593,City,53,Trip Completed,18:34:17,19:27:56
4760,City,53,Trip Completed,15:19:28,16:37:19
6681,Airport,53,Trip Completed,22:32:05,23:34:39
234,City,54,Trip Completed,06:27:00,07:23:00
425,Airport,54,Trip Completed,08:48:00,09:34:00
1528,City,54,Trip Completed,05:58:00,06:33:00
1671,Airport,54,Trip Completed,07:41:00,08:50:00
2223,City,54,Trip Completed,18:07:00,19:12:00
3268,Airport,54,Trip Completed,10:27:35,11:31:51
3530,Airport,54,Trip Completed,17:53:27,18:43:17
4765,Airport,54,Trip Completed,15:36:30,16:41:07
531,City,55,Trip Completed,10:01:00,10:36:00
1721,City,55,Trip Completed,08:10:00,08:47:00
2665,Airport,55,Trip Completed,23:30:00,00:37:17
2951,City,55,Trip Completed,06:40:10,07:41:17
3786,Airport,55,Trip Completed,20:47:32,21:35:51
4049,City,55,Trip Completed,01:03:12,02:26:06
4079,Airport,55,Trip Completed,02:31:51,03:33:26
4233,Airport,55,Trip Completed,05:51:41,06:58:26
4884,Airport,55,Trip Completed,17:53:38,19:06:04
6350,City,55,Trip Completed,18:57:26,20:08:25
1914,Airport,56,Trip Completed,10:42:00,11:52:00
3205,City,56,Trip Completed,09:38:10,10:49:37
3448,City,56,Trip Completed,16:40:59,17:35:37
4628,City,56,Trip Completed,11:13:24,12:05:37
5418,City,56,Trip Completed,02:03:39,03:13:00
5654,City,56,Trip Completed,06:56:12,08:09:48
614,City,57,Trip Completed,11:49:00,12:52:00
1340,City,57,Trip Completed,23:22:00,23:55:00
1576,City,57,Trip Completed,06:27:00,07:41:00
1974,Airport,57,Trip Completed,12:19:00,13:07:00
2597,City,57,Trip Completed,21:52:00,22:54:00
4690,City,57,Trip Completed,13:04:08,13:45:06
6267,Airport,57,Trip Completed,18:10:03,18:45:25
660,Airport,58,Trip Completed,12:55:00,13:44:00
943,Airport,58,Trip Completed,18:34:00,19:25:00
1445,Airport,58,Trip Completed,04:45:00,06:02:00
3070,City,58,Trip Completed,07:53:05,08:53:21
3440,City,58,Trip Completed,16:26:57,17:04:40
4503,City,58,Trip Completed,09:05:45,09:56:16
4771,Airport,58,Trip Completed,15:57:43,16:25:11
4797,City,58,Trip Completed,16:55:26,17:51:22
4898,Airport,58,Trip Completed,18:02:53,19:08:17
172,Airport,59,Trip Completed,05:41:00,06:19:00
518,City,59,Trip Completed,09:46:00,10:42:00
843,Airport,59,Trip Completed,17:38:00,18:31:00
1070,City,59,Trip Completed,19:58:00,20:58:00
2078,Airport,59,Trip Completed,15:36:00,16:22:00
5382,City,59,Trip Completed,00:08:01,00:42:31
4119,City,59,Trip Completed,04:22:12,05:42:08
4623,City,59,Trip Completed,11:00:10,11:37:46
620,City,60,Trip Completed,12:04:00,13:17:00
1286,Airport,60,Trip Completed,22:18:00,22:59:00
2482,City,60,Trip Completed,20:45:00,21:42:00
3672,Airport,60,Trip Completed,19:28:50,20:34:16
3959,City,60,Trip Completed,22:51:04,23:25:59
4659,City,60,Trip Completed,12:10:38,13:10:26
5060,Airport,60,Trip Completed,19:26:16,20:02:05
5942,City,60,Trip Completed,10:29:33,11:23:49
1349,Airport,61,Trip Completed,23:41:00,00:22:00
2192,Airport,61,Trip Completed,17:44:00,18:39:00
2323,City,61,Trip Completed,19:06:00,20:17:00
2717,City,61,Trip Completed,02:00:13,02:55:01
3338,Airport,61,Trip Completed,12:36:47,13:16:34
4475,City,61,Trip Completed,08:44:24,09:25:43
4786,City,61,Trip Completed,16:40:36,17:13:53
5017,City,61,Trip Completed,19:09:05,20:01:24
5580,City,61,Trip Completed,05:51:48,07:08:30
6066,Airport,61,Trip Completed,13:54:34,14:44:05
418,City,62,Trip Completed,08:42:00,09:24:00
608,Airport,62,Trip Completed,11:57:00,12:48:00
1842,City,62,Trip Completed,09:40:00,10:18:00
4004,City,62,Trip Completed,23:40:41,00:21:38
5791,City,62,Trip Completed,08:35:12,09:19:35
6548,Airport,62,Trip Completed,20:56:32,21:45:32
121,Airport,63,Trip Completed,05:13:00,06:08:00
571,Airport,63,Trip Completed,10:44:00,11:44:00
2444,Airport,63,Trip Completed,20:23:00,21:35:00
2815,City,63,Trip Completed,05:13:32,05:42:58
3510,Airport,63,Trip Completed,17:42:32,18:32:16
5013,City,63,Trip Completed,19:01:56,19:37:00
5457,City,63,Trip Completed,03:56:41,04:54:26
5940,City,63,Trip Completed,10:18:26,11:12:53
6197,City,63,Trip Completed,17:24:24,18:05:53
6660,Airport,63,Trip Completed,22:15:00,23:14:39
584,Airport,64,Trip Completed,11:14:00,12:25:00
1741,Airport,64,Trip Completed,08:32:00,09:08:00
2031,City,64,Trip Completed,14:17:00,14:51:00
3158,Airport,64,Trip Completed,09:07:00,10:00:18
3955,Airport,64,Trip Completed,22:56:09,23:50:55
4384,City,64,Trip Completed,07:49:20,08:54:46
5224,City,64,Trip Completed,21:07:44,22:19:37
5394,Airport,64,Trip Completed,00:47:57,01:42:51
5511,Airport,64,Trip Completed,05:10:13,06:09:36
744,City,65,Trip Completed,15:41:00,16:30:00
1634,Airport,65,Trip Completed,07:13:00,08:04:00
1911,Airport,65,Trip Completed,10:43:00,11:41:00
2608,Airport,65,Trip Completed,21:59:00,22:36:00
3456,Airport,65,Trip Completed,16:59:22,17:47:12
3561,City,65,Trip Completed,18:14:34,18:55:15
5216,Airport,65,Trip Completed,20:56:47,21:45:04
5573,City,65,Trip Completed,05:48:54,06:19:03
5952,Airport,65,Trip Completed,10:42:35,11:20:09
6093,Airport,65,Trip Completed,14:34:33,15:30:31
6749,Airport,65,Trip Completed,23:48:42,00:36:53
250,Airport,66,Trip Completed,06:29:00,07:34:00
781,City,66,Trip Completed,16:40:00,17:41:00
1681,Airport,66,Trip Completed,07:53:00,08:44:00
3924,Airport,66,Trip Completed,22:21:56,23:04:13
5271,City,66,Trip Completed,21:33:30,22:21:00
5899,Airport,66,Trip Completed,09:55:05,10:23:11
6273,City,66,Trip Completed,18:09:45,19:22:05
630,Airport,67,Trip Completed,12:16:00,13:10:00
679,City,67,Trip Completed,13:22:00,14:17:00
782,Airport,67,Trip Completed,16:46:00,17:27:00
1329,Airport,67,Trip Completed,23:10:00,23:45:00
1712,Airport,67,Trip Completed,08:14:00,09:06:00
2033,City,67,Trip Completed,14:17:00,14:59:00
3094,Airport,67,Trip Completed,08:21:01,08:53:34
4709,Airport,67,Trip Completed,13:21:10,14:22:19
4948,Airport,67,Trip Completed,18:28:34,19:39:52
5597,City,67,Trip Completed,06:04:49,07:00:21
6747,City,67,Trip Completed,23:47:37,00:58:57
1480,Airport,68,Trip Completed,05:15:00,06:06:00
2013,City,68,Trip Completed,13:35:00,14:29:00
2867,Airport,68,Trip Completed,05:45:19,06:28:32
3377,Airport,68,Trip Completed,14:17:32,15:01:27
4108,City,68,Trip Completed,03:56:10,04:38:59
4368,City,68,Trip Completed,07:38:59,08:11:28
4787,City,68,Trip Completed,16:41:13,17:15:13
93,City,69,Trip Completed,04:53:00,05:30:00
402,Airport,69,Trip Completed,08:31:00,09:02:00
582,City,69,Trip Completed,10:56:00,11:59:00
733,City,69,Trip Completed,15:25:00,16:30:00
951,Airport,69,Trip Completed,18:38:00,19:10:00
1889,City,69,Trip Completed,10:14:00,11:18:00
2046,Airport,69,Trip Completed,14:40:00,15:22:00
2664,Airport,69,Trip Completed,23:26:00,00:01:12
2936,City,69,Trip Completed,06:28:33,07:42:26
3740,Airport,69,Trip Completed,20:22:06,20:55:56
4482,Airport,69,Trip Completed,08:53:30,09:52:26
4718,City,69,Trip Completed,13:41:23,14:20:34
4908,Airport,69,Trip Completed,18:05:13,18:34:08
6278,Airport,69,Trip Completed,18:13:31,18:55:37
514,City,70,Trip Completed,09:45:00,10:56:00
703,City,70,Trip Completed,14:11:00,14:44:00
947,City,70,Trip Completed,18:37:00,19:04:00
2252,City,70,Trip Completed,18:26:00,19:00:00
2896,City,70,Trip Completed,05:59:51,07:13:25
3583,Airport,70,Trip Completed,18:31:39,19:25:25
4263,Airport,70,Trip Completed,06:10:32,07:25:59
4398,City,70,Trip Completed,08:03:25,09:01:47
5029,City,70,Trip Completed,19:16:39,19:49:02
5554,Airport,70,Trip Completed,05:37:40,06:10:15
5746,City,70,Trip Completed,07:52:17,08:33:38
5986,Airport,70,Trip Completed,11:35:04,12:30:23
6140,Airport,70,Trip Completed,15:54:52,16:59:06
6554,City,70,Trip Completed,20:58:09,21:56:10
467,City,71,Trip Completed,09:20:00,10:17:00
615,City,71,Trip Completed,11:54:00,12:43:00
801,Airport,71,Trip Completed,17:11:00,18:24:00
1587,Airport,71,Trip Completed,06:31:00,07:42:00
1925,City,71,Trip Completed,11:06:00,11:51:00
2527,City,71,Trip Completed,21:11:00,21:53:00
3065,Airport,71,Trip Completed,07:55:48,08:26:59
5031,Airport,71,Trip Completed,19:12:52,19:55:35
160,Airport,72,Trip Completed,05:38:00,06:34:00
2029,City,72,Trip Completed,14:16:00,15:09:00
2543,City,72,Trip Completed,21:16:00,21:53:00
2941,Airport,72,Trip Completed,06:28:03,07:19:44
4766,City,72,Trip Completed,15:40:51,16:28:14
5349,Airport,72,Trip Completed,22:55:36,23:22:32
5409,Airport,72,Trip Completed,01:36:28,02:46:45
6698,Airport,72,Trip Completed,22:47:43,23:51:58
81,Airport,73,Trip Completed,04:47:00,06:00:00
370,City,73,Trip Completed,08:06:00,08:32:00
799,Airport,73,Trip Completed,17:07:00,17:53:00
1300,City,73,Trip Completed,22:31:00,22:56:00
1805,Airport,73,Trip Completed,09:11:00,10:03:00
2410,City,73,Trip Completed,20:05:00,20:59:00
2723,Airport,73,Trip Completed,02:18:57,03:10:15
3240,City,73,Trip Completed,10:06:24,10:35:55
3424,City,73,Trip Completed,15:48:23,16:53:47
4188,City,73,Trip Completed,05:29:47,05:59:54
5617,City,73,Trip Completed,06:25:50,07:36:28
5932,Airport,73,Trip Completed,10:09:21,11:21:25
6699,City,73,Trip Completed,22:47:07,23:37:30
285,City,74,Trip Completed,07:02:00,07:40:00
754,City,74,Trip Completed,16:06:00,16:53:00
1449,Airport,74,Trip Completed,04:53:00,05:57:00
2764,Airport,74,Trip Completed,03:58:16,04:42:07
2859,City,74,Trip Completed,05:39:10,06:37:36
3036,Airport,74,Trip Completed,07:36:39,08:45:40
3934,Airport,74,Trip Completed,22:20:43,23:25:38
4486,City,74,Trip Completed,09:00:12,09:39:07
4996,City,74,Trip Completed,18:52:05,19:44:24
5133,Airport,74,Trip Completed,20:11:45,20:45:59
5887,City,74,Trip Completed,09:39:16,10:23:51
6402,Airport,74,Trip Completed,19:29:36,20:41:40
462,City,75,Trip Completed,09:14:00,10:30:00
817,City,75,Trip Completed,17:32:00,18:23:00
1790,Airport,75,Trip Completed,09:06:00,09:58:00
2014,City,75,Trip Completed,13:36:00,14:09:00
2165,City,75,Trip Completed,17:31:00,18:24:00
2627,City,75,Trip Completed,22:08:00,22:56:00
2968,City,75,Trip Completed,06:54:38,07:28:34
3282,Airport,75,Trip Completed,10:47:18,11:24:06
3544,City,75,Trip Completed,17:54:21,19:01:12
5552,Airport,75,Trip Completed,05:33:21,06:28:41
6657,Airport,75,Trip Completed,22:11:53,23:13:20
88,Airport,76,Trip Completed,04:54:00,06:07:00
201,City,76,Trip Completed,06:09:00,07:20:00
847,Airport,76,Trip Completed,17:49:00,18:48:00
1585,Airport,76,Trip Completed,06:30:00,07:27:00
2116,City,76,Trip Completed,16:33:00,17:09:00
2800,Airport,76,Trip Completed,04:58:26,05:27:13
3066,City,76,Trip Completed,07:57:03,08:44:39
3640,City,76,Trip Completed,19:05:17,19:46:35
4162,City,76,Trip Completed,05:06:45,06:16:57
4892,Airport,76,Trip Completed,17:59:40,19:08:42
5038,City,76,Trip Completed,19:20:13,19:47:40
6417,City,76,Trip Completed,19:44:20,20:44:57
376,City,77,Trip Completed,08:11:00,08:49:00
899,City,77,Trip Completed,18:09:00,19:16:00
1112,Airport,77,Trip Completed,20:15:00,21:07:00
1444,City,77,Trip Completed,04:43:00,05:56:00
1993,City,77,Trip Completed,12:50:00,13:42:00
2417,City,77,Trip Completed,19:59:00,21:22:00
3318,City,77,Trip Completed,12:25:28,13:07:25
3529,Airport,77,Trip Completed,17:53:17,18:36:10
4322,Airport,77,Trip Completed,07:04:32,07:30:47
5861,Airport,77,Trip Completed,09:11:35,10:26:32
6519,City,77,Trip Completed,20:44:17,21:32:35
34,City,78,Trip Completed,02:20:00,03:34:00
637,Airport,78,Trip Completed,12:24:00,13:31:00
1005,City,78,Trip Completed,19:07:00,19:53:00
1293,City,78,Trip Completed,22:28:00,23:24:00
1664,Airport,78,Trip Completed,07:35:00,08:45:00
1915,City,78,Trip Completed,10:45:00,11:32:00
3262,Airport,78,Trip Completed,10:21:02,11:08:03
3546,City,78,Trip Completed,18:02:46,18:48:14
3977,Airport,78,Trip Completed,23:13:11,23:50:19
4300,City,78,Trip Completed,06:46:29,07:59:18
4680,City,78,Trip Completed,12:48:45,13:34:02
4812,City,78,Trip Completed,17:17:14,18:20:41
5972,Airport,78,Trip Completed,11:06:13,11:47:09
645,City,79,Trip Completed,12:39:00,13:51:00
732,Airport,79,Trip Completed,15:18:00,15:57:00
1215,Airport,79,Trip Completed,21:33:00,22:28:00
1450,Airport,79,Trip Completed,04:46:00,05:46:00
2044,Airport,79,Trip Completed,14:39:00,15:21:00
2420,Airport,79,Trip Completed,20:07:00,21:04:00
3944,City,79,Trip Completed,22:33:08,23:09:11
4369,City,79,Trip Completed,07:37:30,08:18:10
5070,Airport,79,Trip Completed,19:33:31,20:45:20
5822,Airport,79,Trip Completed,08:53:59,09:40:06
6723,City,79,Trip Completed,23:19:28,00:08:14
3,Airport,80,Trip Completed,00:24:00,01:31:00
70,City,80,Trip Completed,04:34:00,05:30:00
256,Airport,80,Trip Completed,06:44:00,07:38:00
702,Airport,80,Trip Completed,14:07:00,14:50:00
769,Airport,80,Trip Completed,16:21:00,17:25:00
1277,City,80,Trip Completed,22:04:00,22:35:00
2062,Airport,80,Trip Completed,15:00:00,15:54:00
2399,Airport,80,Trip Completed,19:51:00,20:35:00
2645,Airport,80,Trip Completed,22:46:00,23:22:00
3468,City,80,Trip Completed,17:08:17,17:46:15
3826,Airport,80,Trip Completed,21:16:30,21:51:36
5384,Airport,80,Trip Completed,00:03:40,01:03:59
6460,City,80,Trip Completed,20:09:35,20:52:51
269,City,81,Trip Completed,06:44:00,07:43:00
336,Airport,81,Trip Completed,07:50:00,08:44:00
1241,Airport,81,Trip Completed,21:38:00,22:42:00
1651,Airport,81,Trip Completed,07:21:00,07:59:00
1963,City,81,Trip Completed,11:58:00,13:01:00
2368,City,81,Trip Completed,19:32:00,20:23:00
3004,Airport,81,Trip Completed,07:17:33,08:26:41
3310,City,81,Trip Completed,11:55:29,12:57:04
3391,City,81,Trip Completed,14:34:59,15:50:57
4194,Airport,81,Trip Completed,05:27:03,06:13:22
5728,City,81,Trip Completed,07:42:06,08:45:07
6091,City,81,Trip Completed,14:37:20,15:17:05
6748,Airport,81,Trip Completed,23:45:24,00:51:38
286,City,82,Trip Completed,06:58:00,07:54:00
547,Airport,82,Trip Completed,10:01:00,10:47:00
574,City,82,Trip Completed,10:58:00,11:39:00
936,Airport,82,Trip Completed,18:28:00,19:25:00
1514,Airport,82,Trip Completed,05:41:00,06:18:00
1656,City,82,Trip Completed,07:26:00,08:35:00
2405,Airport,82,Trip Completed,20:01:00,20:53:00
3372,Airport,82,Trip Completed,14:03:18,14:37:56
4215,Airport,82,Trip Completed,05:40:49,06:38:45
6486,City,82,Trip Completed,20:26:16,21:08:34
520,City,83,Trip Completed,09:47:00,10:43:00
1285,City,83,Trip Completed,22:13:00,23:17:00
3394,City,83,Trip Completed,14:51:48,15:32:12
3520,City,83,Trip Completed,17:43:14,18:36:58
4998,City,83,Trip Completed,18:52:48,20:04:07
5377,City,83,Trip Completed,23:42:02,00:39:38
5759,City,83,Trip Completed,08:16:35,08:54:41
422,City,84,Trip Completed,08:42:00,09:56:00
578,Airport,84,Trip Completed,11:03:00,11:53:00
3035,City,84,Trip Completed,07:31:14,08:47:40
3728,Airport,84,Trip Completed,20:03:07,21:16:50
4097,City,84,Trip Completed,03:15:23,04:05:22
5184,City,84,Trip Completed,20:42:24,21:49:56
5404,City,84,Trip Completed,01:12:58,02:05:26
5525,Airport,84,Trip Completed,05:18:23,06:36:52
6392,Airport,84,Trip Completed,19:24:23,20:31:59
603,Airport,85,Trip Completed,11:43:00,12:56:00
1956,City,85,Trip Completed,11:45:00,12:32:00
2914,Airport,85,Trip Completed,06:16:45,06:51:33
3434,Airport,85,Trip Completed,16:07:30,16:48:47
3454,City,85,Trip Completed,16:57:25,18:07:08
3809,City,85,Trip Completed,20:58:30,21:43:20
3947,Airport,85,Trip Completed,22:39:30,23:15:31
4319,Airport,85,Trip Completed,06:54:47,08:09:53
4716,City,85,Trip Completed,13:36:45,14:08:52
5790,Airport,85,Trip Completed,08:31:42,09:40:10
6205,Airport,85,Trip Completed,17:26:43,18:38:55
6727,Airport,85,Trip Completed,23:25:29,00:19:56
51,City,86,Trip Completed,03:34:00,04:33:00
446,City,86,Trip Completed,09:07:00,10:08:00
1252,City,86,Trip Completed,21:51:00,22:58:00
1380,Airport,86,Trip Completed,01:01:00,02:15:00
1638,City,86,Trip Completed,07:15:00,07:50:00
2152,Airport,86,Trip Completed,17:25:00,17:55:00
3125,City,86,Trip Completed,08:45:44,09:19:27
3366,City,86,Trip Completed,13:45:51,14:34:41
4632,Airport,86,Trip Completed,11:21:39,12:20:11
5924,City,86,Trip Completed,10:09:09,10:47:56
6133,Airport,86,Trip Completed,15:43:08,16:15:26
6316,Airport,86,Trip Completed,18:35:07,19:07:32
6609,City,86,Trip Completed,21:44:29,22:55:40
246,Airport,87,Trip Completed,06:35:00,07:10:00
980,Airport,87,Trip Completed,19:00:00,20:15:00
1677,City,87,Trip Completed,07:38:00,08:16:00
4620,City,87,Trip Completed,10:59:15,12:14:06
4848,Airport,87,Trip Completed,17:33:47,18:16:00
5402,Airport,87,Trip Completed,01:06:24,01:48:20
5971,Airport,87,Trip Completed,11:04:56,11:47:41
6113,City,87,Trip Completed,15:15:03,16:22:39
6508,City,87,Trip Completed,20:40:24,21:39:52
746,Airport,88,Trip Completed,15:47:00,16:34:00
1488,Airport,88,Trip Completed,05:31:00,06:38:00
1838,City,88,Trip Completed,09:40:00,10:10:00
2839,Airport,88,Trip Completed,05:20:59,06:05:31
4391,City,88,Trip Completed,07:52:04,09:02:00
4701,City,88,Trip Completed,13:09:42,13:49:32
5171,Airport,88,Trip Completed,20:29:51,21:35:12
5962,City,88,Trip Completed,10:48:38,11:55:36
6118,City,88,Trip Completed,15:17:12,16:19:24
6450,City,88,Trip Completed,20:01:09,20:59:46
257,Airport,89,Trip Completed,06:38:00,07:50:00
708,Airport,89,Trip Completed,14:16:00,14:48:00
891,Airport,89,Trip Completed,18:10:00,19:14:00
1748,City,89,Trip Completed,08:33:00,09:14:00
2625,City,89,Trip Completed,22:09:00,23:18:00
3989,City,89,Trip Completed,23:21:15,00:31:11
5285,Airport,89,Trip Completed,21:42:42,22:12:28
6461,City,89,Trip Completed,20:12:18,21:12:20
1563,Airport,90,Trip Completed,06:16:00,07:32:00
2207,Airport,90,Trip Completed,17:56:00,19:14:00
2879,City,90,Trip Completed,05:59:51,06:50:15
3644,Airport,90,Trip Completed,19:08:59,19:54:48
3996,Airport,90,Trip Completed,23:36:34,00:35:55
4355,City,90,Trip Completed,07:19:07,07:59:34
4758,City,90,Trip Completed,15:26:32,16:07:31
6001,Airport,90,Trip Completed,12:07:54,13:18:10
1181,Airport,91,Trip Completed,21:04:00,22:06:00
1297,City,91,Trip Completed,22:22:00,23:03:00
1429,City,91,Trip Completed,04:41:00,05:22:00
2104,City,91,Trip Completed,16:07:00,17:04:00
2736,City,91,Trip Completed,02:43:10,03:54:57
3615,City,91,Trip Completed,18:56:23,19:43:28
4719,Airport,91,Trip Completed,13:43:28,14:46:06
4748,City,91,Trip Completed,15:03:23,16:22:04
870,City,92,Trip Completed,17:57:00,18:41:00
2124,Airport,92,Trip Completed,16:53:00,17:31:00
2457,Airport,92,Trip Completed,20:31:00,21:39:00
2621,City,92,Trip Completed,22:05:00,22:58:00
3168,City,92,Trip Completed,09:12:04,10:08:48
3285,Airport,92,Trip Completed,10:59:12,12:00:50
3315,City,92,Trip Completed,12:09:28,13:19:04
5585,City,92,Trip Completed,05:58:43,07:10:36
6235,City,92,Trip Completed,17:47:05,18:20:13
913,Airport,93,Trip Completed,18:18:00,19:15:00
1852,City,93,Trip Completed,09:43:00,10:58:00
3117,Airport,93,Trip Completed,08:34:53,09:07:49
3392,Airport,93,Trip Completed,14:46:13,15:17:16
4722,City,93,Trip Completed,13:50:32,14:59:32
692,Airport,94,Trip Completed,13:49:00,14:29:00
1351,Airport,94,Trip Completed,23:44:00,00:49:00
1800,City,94,Trip Completed,09:09:00,10:05:00
2434,City,94,Trip Completed,20:16:00,21:15:00
3212,City,94,Trip Completed,09:48:28,10:45:47
3340,City,94,Trip Completed,12:45:18,13:37:51
3598,Airport,94,Trip Completed,18:38:49,19:40:08
53,Airport,95,Trip Completed,03:30:00,04:22:00
3558,Airport,95,Trip Completed,18:14:56,18:51:03
4257,City,95,Trip Completed,06:10:44,07:08:09
4869,City,95,Trip Completed,17:49:44,18:20:32
5548,City,95,Trip Completed,05:24:22,06:06:40
5630,Airport,95,Trip Completed,06:32:35,07:14:40
6645,City,95,Trip Completed,22:10:21,23:00:45
156,Airport,96,Trip Completed,05:35:00,06:40:00
350,City,96,Trip Completed,07:53:00,08:40:00
976,Airport,96,Trip Completed,18:54:00,19:48:00
1344,City,96,Trip Completed,23:35:00,00:39:00
1524,City,96,Trip Completed,05:50:00,06:59:00
2143,Airport,96,Trip Completed,17:15:00,17:56:00
2353,City,96,Trip Completed,19:31:00,20:23:00
3028,Airport,96,Trip Completed,07:28:45,08:14:23
3913,Airport,96,Trip Completed,22:14:24,22:56:32
